speaker,split,utt_id,target_word,epsilon,steps,raw_prediction,mapped_prediction,mapped_correct,target_rank,top3_hit,top5_hit,top10_hit,target_distance,duration_sec,wav_head_path,baseline_raw_prediction,baseline_mapped_prediction,baseline_target_rank,baseline_target_distance
F01,dev,9,pat,0.0002,2,pa,pad,0,2,1,1,1,1,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,pad,2,1.0
F01,dev,9,pat,0.0002,3,pa,pad,0,2,1,1,1,1,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,pad,2,1.0
F01,dev,10,up,8e-05,2,oh,dot,0,7,0,0,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,8e-05,3,oak,back,0,47,0,0,0,3,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.0001,2,oh,dot,0,7,0,0,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.0001,3,oap,bat,0,12,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.00012,2,oh,dot,0,7,0,0,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.00012,3,oh,dot,0,7,0,0,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.00014,2,oh,dot,0,7,0,0,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.00014,3,ca hop,car,0,47,0,0,0,5,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.00016,2,oh,dot,0,7,0,0,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.00016,3,ca o,car,0,73,0,0,0,4,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.00018,2,oh,dot,0,7,0,0,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.00018,3,ca a,car,0,72,0,0,0,4,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.0002,2,oh,dot,0,7,0,0,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,10,up,0.0002,3,ca o,car,0,73,0,0,0,4,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,dot,7,2.0
F01,dev,11,meat,8e-05,2,we made,weed,0,9,0,0,1,5,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,8e-05,3,we may,bear,0,6,0,0,1,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.0001,2,whe made,weed,0,13,0,0,0,6,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.0001,3,mit,bit,0,8,0,0,1,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.00012,2,mat,bat,0,4,0,1,1,1,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.00012,3,man,bat,0,5,0,1,1,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.00014,2,we made,weed,0,9,0,0,1,5,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.00014,3,may,bat,0,5,0,1,1,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.00016,2,we mad,weed,0,8,0,0,1,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.00016,3,mad,pad,0,6,0,0,1,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.00018,2,we mad,weed,0,8,0,0,1,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.00018,3,we mad,weed,0,8,0,0,1,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.0002,2,we ma,beta,0,15,0,0,0,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,11,meat,0.0002,3,mak,back,0,7,0,0,1,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,bat,5,2.0
F01,dev,12,meat,8e-05,2,way,bat,0,28,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,8e-05,3,a way,play,0,17,0,0,0,4,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.0001,2,way,bat,0,28,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.0001,3,a be,air,0,56,0,0,0,4,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.00012,2,way,bat,0,28,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.00012,3,abe,air,0,69,0,0,0,4,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.00014,2,way,bat,0,28,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.00014,3,e,fee,0,29,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.00016,2,way,bat,0,28,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.00016,3,i bak,back,0,17,0,0,0,4,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.00018,2,way,bat,0,28,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.00018,3,i'll fat,fat,0,11,0,0,0,6,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.0002,2,way,bat,0,28,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,12,meat,0.0002,3,il fit,left,0,30,0,0,0,5,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,bat,28,3.0
F01,dev,13,know,8e-05,2,go,go,0,26,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,8e-05,3,go,go,0,26,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.0001,2,go,go,0,26,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.0001,3,lo,go,0,28,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.00012,2,mo,go,0,25,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.00012,3,lo,go,0,28,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.00014,2,uo,go,0,25,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.00014,3,rope,one,0,59,0,0,0,4,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.00016,2,o,go,0,26,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.00016,3,rope,one,0,59,0,0,0,4,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.00018,2,yo,go,0,26,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.00018,3,no,no,0,6,0,0,1,2,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.0002,2,you,dot,0,24,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,13,know,0.0002,3,lo,go,0,28,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,6,2.0
F01,dev,15,air,8e-05,2,oh,dot,0,8,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,8e-05,3,oh,dot,0,8,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.0001,2,el,fee,0,6,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.0001,3,oh,dot,0,8,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.00012,2,oh,dot,0,8,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.00012,3,el,fee,0,6,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.00014,2,eld,feed,0,4,0,1,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.00014,3,el,fee,0,6,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.00016,2,oh,dot,0,8,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.00016,3,oh,dot,0,8,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.00018,2,el,fee,0,6,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.00018,3,el,fee,0,6,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.0002,2,el,fee,0,6,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,15,air,0.0002,3,elk,air,1,1,1,1,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,dot,8,3.0
F01,dev,16,swarm,8e-05,2,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,8e-05,3,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.0001,2,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.0001,3,flod,feed,0,87,0,0,0,5,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.00012,2,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.00012,3,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.00014,2,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.00014,3,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.00016,2,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.00016,3,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.00018,2,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.00018,3,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.0002,2,for,for,0,77,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,16,swarm,0.0002,3,fo,for,0,85,0,0,0,5,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,77,4.0
F01,dev,17,double,8e-05,2,germo,error,0,91,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,8e-05,3,im gurmal,briar,0,30,0,0,0,8,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.0001,2,m girmo,air,0,66,0,0,0,7,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.0001,3,am girmal,air,0,76,0,0,0,9,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.00012,2,germou,error,0,61,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.00012,3,im girmal,air,0,76,0,0,0,9,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.00014,2,and gomo,dagger,0,18,0,0,0,7,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.00014,3,girmel,air,0,71,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.00016,2,m girmol,grow,0,75,0,0,0,8,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.00016,3,come gormel,mere,0,14,0,0,0,9,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.00018,2,m gumall,bubble,0,2,1,1,1,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.00018,3,garmo,farm,0,92,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.0002,2,um duor,dot,0,59,0,0,0,7,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,17,double,0.0002,3,mdermor,error,0,30,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,41,5.0
F01,dev,18,no,8e-05,2,yot,dot,0,11,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,8e-05,3,yeo,yes,0,4,0,1,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.0001,2,ylo,go,0,2,1,1,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.0001,3,o,go,0,2,1,1,1,1,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.00012,2,yoke,one,0,18,0,0,0,3,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.00012,3,youo,four,0,14,0,0,0,3,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.00014,2,e yoke,cycle,0,32,0,0,0,5,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.00014,3,yo,go,0,2,1,1,1,1,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.00016,2,youll,double,0,18,0,0,0,4,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.00016,3,lo,go,0,2,1,1,1,1,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.00018,2,the yoke,the,0,53,0,0,0,7,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.00018,3,the yot,sheet,0,44,0,0,0,6,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.0002,2,the yoke,the,0,53,0,0,0,7,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,18,no,0.0002,3,o,go,0,2,1,1,1,1,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,14,6.0
F01,dev,19,storm,8e-05,2,sgem,farm,0,18,0,0,0,3,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,8e-05,3,glam,gnaw,0,69,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.0001,2,gan,bat,0,91,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.0001,3,ga,go,0,89,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.00012,2,go,go,0,71,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.00012,3,go on,boot,0,79,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.00014,2,go,go,0,71,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.00014,3,gon,go,0,72,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.00016,2,go,go,0,71,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.00016,3,go,go,0,71,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.00018,2,go,go,0,71,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.00018,3,gan,bat,0,91,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.0002,2,go,go,0,71,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,19,storm,0.0002,3,go on,boot,0,79,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,bug,67,4.0
F01,dev,21,dug,8e-05,2,mgug,bug,0,2,1,1,1,2,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,8e-05,3,gug,bug,0,2,1,1,1,1,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
