speaker,split,utt_id,target_word,epsilon,steps,raw_prediction,mapped_prediction,mapped_correct,target_rank,top3_hit,top5_hit,top10_hit,target_distance,duration_sec,wav_head_path,baseline_raw_prediction,baseline_mapped_prediction,baseline_target_rank,baseline_target_distance
F01,dev,9,pat,0.0001,3,a,a,0,22,0,0,0,2,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.00012,2,p,a,0,12,0,0,0,2,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.00012,3,but,bat,0,21,0,0,0,2,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.00014,2,pa,a,0,3,1,1,1,1,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.00014,3,a,a,0,22,0,0,0,2,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.00016,2,pa,a,0,3,1,1,1,1,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.00016,3,ha,a,0,29,0,0,0,2,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.00018,2,pa,a,0,3,1,1,1,1,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.00018,3,pa,a,0,3,1,1,1,1,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.0002,2,pa,a,0,3,1,1,1,1,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,9,pat,0.0002,3,pa,a,0,3,1,1,1,1,1.254625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0009.wav,pa,a,3,1.0
F01,dev,10,up,8e-05,2,oh,oh,0,19,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,8e-05,3,oak,a,0,144,0,0,0,3,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.0001,2,oh,oh,0,19,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.0001,3,oap,a,0,28,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.00012,2,oh,oh,0,19,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.00012,3,oh,oh,0,19,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.00014,2,oh,oh,0,19,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.00014,3,ca hop,chop,0,135,0,0,0,5,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.00016,2,oh,oh,0,19,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.00016,3,ca op,chop,0,108,0,0,0,4,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.00018,2,oh,oh,0,19,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.00018,3,ca o,cake,0,229,0,0,0,4,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.0002,2,oh,oh,0,19,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,10,up,0.0002,3,a ump,hum,0,2,1,1,1,3,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0010.wav,oh,oh,19,2.0
F01,dev,11,meat,8e-05,2,we made,dead,0,34,0,0,0,5,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,8e-05,3,mat,at,0,6,0,0,1,1,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.0001,2,whe made,bread,0,55,0,0,0,6,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.0001,3,mit,bit,0,18,0,0,0,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.00012,2,mat,at,0,6,0,0,1,1,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.00012,3,man,a,0,18,0,0,0,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.00014,2,we made,dead,0,34,0,0,0,5,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.00014,3,may,pay,0,14,0,0,0,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.00016,2,we mad,dead,0,20,0,0,0,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.00016,3,mad,bad,0,18,0,0,0,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.00018,2,we mad,dead,0,20,0,0,0,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.00018,3,we may,bear,0,12,0,0,0,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.0002,2,we ma,beta,0,40,0,0,0,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,11,meat,0.0002,3,may,pay,0,14,0,0,0,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,may,pay,14,2.0
F01,dev,12,meat,8e-05,2,way,pay,0,75,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,8e-05,3,a way,sway,0,42,0,0,0,4,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.0001,2,way,pay,0,75,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.0001,3,way,pay,0,75,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.00012,2,way,pay,0,75,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.00012,3,may,pay,0,14,0,0,0,2,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.00014,2,way,pay,0,75,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.00014,3,way,pay,0,75,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.00016,2,way,pay,0,75,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.00016,3,i think,fitting,0,267,0,0,0,7,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.00018,2,way,pay,0,75,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.00018,3,i'll fat,bloat,0,23,0,0,0,6,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.0002,2,way,pay,0,75,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,12,meat,0.0002,3,fit,bit,0,88,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,way,pay,75,3.0
F01,dev,13,know,8e-05,2,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,8e-05,3,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.0001,2,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.0001,3,lo,go,0,69,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00012,2,mo,go,0,61,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00012,3,rope,cope,0,176,0,0,0,4,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00014,2,uo,go,0,62,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00014,3,rope,cope,0,176,0,0,0,4,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00016,2,o,a,0,61,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00016,3,lo,go,0,69,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00018,2,yoo,boot,0,66,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00018,3,no,no,0,14,0,0,0,2,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.0002,2,you,dot,0,60,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.0002,3,lo,go,0,69,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,15,air,8e-05,2,oh,oh,0,20,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,8e-05,3,eh,oh,0,24,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.0001,2,el,a,0,23,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.0001,3,oh,oh,0,20,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00012,2,oh,oh,0,20,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00012,3,el,a,0,23,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00014,2,eld,and,0,20,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00014,3,eld,and,0,20,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00016,2,oh,oh,0,20,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00016,3,oh,oh,0,20,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00018,2,el,a,0,23,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00018,3,el,a,0,23,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.0002,2,el,a,0,23,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.0002,3,elk,eat,0,8,0,0,1,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,16,swarm,8e-05,2,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,8e-05,3,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.0001,2,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.0001,3,flod,blow,0,278,0,0,0,5,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.00012,2,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.00012,3,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.00014,2,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.00014,3,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.00016,2,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.00016,3,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.00018,2,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.00018,3,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.0002,2,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,16,swarm,0.0002,3,for,for,0,234,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,for,for,234,4.0
F01,dev,17,double,8e-05,2,germa,area,0,296,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,8e-05,3,mdurmaut,court,0,111,0,0,0,7,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.0001,2,m girmo,air,0,211,0,0,0,7,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.0001,3,am girmal,air,0,267,0,0,0,9,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.00012,2,germou,error,0,198,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.00012,3,im girmol,grow,0,271,0,0,0,9,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.00014,2,and gomo,and,0,51,0,0,0,7,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.00014,3,girmel,air,0,238,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.00016,2,um girmor,error,0,266,0,0,0,9,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.00016,3,come gome,romeo,0,16,0,0,0,7,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.00018,2,m gumall,mill,0,4,0,1,1,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.00018,3,garmo,farm,0,296,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.0002,2,um dumor,liquor,0,48,0,0,0,7,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,17,double,0.0002,3,mdermor,error,0,73,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,gurml,farm,120,5.0
F01,dev,18,no,8e-05,2,yot,dot,0,16,0,0,0,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,8e-05,3,yo,go,0,2,1,1,1,1,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.0001,2,ylo,blow,0,5,0,1,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.0001,3,o,a,0,3,1,1,1,1,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.00012,2,yoke,cake,0,44,0,0,0,3,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.00012,3,youo,four,0,29,0,0,0,3,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.00014,2,e yoke,cake,0,79,0,0,0,5,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.00014,3,yo,go,0,2,1,1,1,1,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.00016,2,youll,bill,0,45,0,0,0,4,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.00016,3,yok,cork,0,8,0,0,1,2,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.00018,2,the yoke,here,0,164,0,0,0,7,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.00018,3,the yot,heart,0,130,0,0,0,6,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.0002,2,the yoke,here,0,164,0,0,0,7,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,18,no,0.0002,3,yo,go,0,2,1,1,1,1,2.0749375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0018.wav,you know,know,25,6.0
F01,dev,19,storm,8e-05,2,sgem,hem,0,59,0,0,0,3,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,hum,208,4.0
F01,dev,19,storm,8e-05,3,glom,glow,0,45,0,0,0,3,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,hum,208,4.0
F01,dev,19,storm,0.0001,2,gan,a,0,284,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,hum,208,4.0
