speaker,split,utt_id,target_word,epsilon,steps,raw_prediction,mapped_prediction,mapped_correct,target_rank,top3_hit,top5_hit,top10_hit,target_distance,duration_sec,wav_head_path,baseline_raw_prediction,baseline_mapped_prediction,baseline_target_rank,baseline_target_distance
F01,dev,11,meat,0.00016,2,men,menu,0,10,0,0,1,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,me,he,13,2.0
F01,dev,11,meat,0.00016,3,me,he,0,13,0,0,0,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,me,he,13,2.0
F01,dev,11,meat,0.00018,2,me,he,0,13,0,0,0,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,me,he,13,2.0
F01,dev,11,meat,0.00018,3,le,he,0,87,0,0,0,3,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,me,he,13,2.0
F01,dev,11,meat,0.0002,2,men,menu,0,10,0,0,1,2,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,me,he,13,2.0
F01,dev,11,meat,0.0002,3,only,one,0,137,0,0,0,4,1.5924375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0011.wav,me,he,13,2.0
F01,dev,12,meat,8e-05,2,we,he,0,74,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,8e-05,3,ma,a,0,16,0,0,0,2,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.0001,2,we,he,0,74,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.0001,3,ma,a,0,16,0,0,0,2,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.00012,2,me,he,0,13,0,0,0,2,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.00012,3,omec,one,0,19,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.00014,2,max,a,0,12,0,0,0,2,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.00014,3,cokmak,cork,0,84,0,0,0,5,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.00016,2,max,a,0,12,0,0,0,2,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.00016,3,olec,lee,0,147,0,0,0,4,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.00018,2,max,a,0,12,0,0,0,2,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.00018,3,ex,a,0,60,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.0002,2,max,a,0,12,0,0,0,2,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,12,meat,0.0002,3,ex,a,0,60,0,0,0,3,1.640625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0012.wav,e,a,70,3.0
F01,dev,13,know,8e-05,2,no,no,0,14,0,0,0,2,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,8e-05,3,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.0001,2,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.0001,3,goth,dot,0,138,0,0,0,4,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00012,2,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00012,3,yoth,dot,0,138,0,0,0,4,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00014,2,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00014,3,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00016,2,yol,dot,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00016,3,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00018,2,ol,of,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.00018,3,go,go,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.0002,2,yol,dot,0,63,0,0,0,3,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,13,know,0.0002,3,no,no,0,14,0,0,0,2,1.302875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0013.wav,no,no,14,2.0
F01,dev,15,air,8e-05,2,oak,a,0,35,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,8e-05,3,ek,a,0,23,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.0001,2,oath,at,0,17,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.0001,3,cac,car,0,23,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00012,2,oath,at,0,17,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00012,3,ek,a,0,23,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00014,2,oath,at,0,17,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00014,3,oak,a,0,35,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00016,2,eat,eat,0,49,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00016,3,e,a,0,26,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00018,2,eath,eat,0,19,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.00018,3,oh,oh,0,20,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.0002,2,eath,eat,0,19,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,15,air,0.0002,3,oh,oh,0,20,0,0,0,3,2.1231875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0015.wav,oh,oh,20,3.0
F01,dev,16,swarm,8e-05,2,fom,foe,0,214,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,8e-05,3,fo,foe,0,273,0,0,0,5,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.0001,2,slim,slip,0,55,0,0,0,3,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.0001,3,son,sin,0,235,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.00012,2,slom,blow,0,65,0,0,0,3,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.00012,3,si,sin,0,231,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.00014,2,slum,hum,0,45,0,0,0,3,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.00014,3,f,a,0,263,0,0,0,5,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.00016,2,slith,sigh,0,148,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.00016,3,fn,in,0,272,0,0,0,5,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.00018,2,slith,sigh,0,148,0,0,0,4,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.00018,3,at wo,two,0,266,0,0,0,5,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.0002,2,flence,blend,0,298,0,0,0,6,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,16,swarm,0.0002,3,fon,foe,0,280,0,0,0,5,2.4126875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0016.wav,fm,a,196,4.0
F01,dev,17,double,8e-05,2,gumel,hotel,0,147,0,0,0,5,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,8e-05,3,damoff,dagger,0,42,0,0,0,5,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.0001,2,gamos,galore,0,295,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.0001,3,dumoth,dot,0,50,0,0,0,5,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.00012,2,gamos,galore,0,295,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.00012,3,gamol,galore,0,150,0,0,0,5,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.00014,2,gamos,galore,0,295,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.00014,3,gumel,hotel,0,147,0,0,0,5,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.00016,2,gumel,hotel,0,147,0,0,0,5,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.00016,3,gamot,at,0,301,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.00018,2,gumel,hotel,0,147,0,0,0,5,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.00018,3,gurmels,dress,0,81,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.0002,2,gumel,hotel,0,147,0,0,0,5,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,17,double,0.0002,3,gamos,galore,0,295,0,0,0,6,2.41275,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0017.wav,doml,dot,15,3.0
F01,dev,19,storm,8e-05,2,gon,go,0,223,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,8e-05,3,sgo,go,0,93,0,0,0,3,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.0001,2,go,go,0,220,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.0001,3,go,go,0,220,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.00012,2,goin,born,0,217,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.00012,3,gon,go,0,223,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.00014,2,goin,born,0,217,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.00014,3,spon,pot,0,64,0,0,0,3,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.00016,2,going,sing,0,266,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.00016,3,sgoin,sin,0,29,0,0,0,3,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.00018,2,going,sing,0,266,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.00018,3,sgon,go,0,62,0,0,0,3,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.0002,2,going,sing,0,266,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,19,storm,0.0002,3,gon,go,0,223,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,sgm,go,78,3.0
F01,dev,21,dug,8e-05,2,dug,dug,1,1,1,1,1,0,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,8e-05,3,gug,bug,0,2,1,1,1,1,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.0001,2,dug,dug,1,1,1,1,1,0,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.0001,3,gug,bug,0,2,1,1,1,1,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.00012,2,dug,dug,1,1,1,1,1,0,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.00012,3,gon,go,0,46,0,0,0,3,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.00014,2,dun,dug,1,1,1,1,1,1,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.00014,3,gon,go,0,46,0,0,0,3,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.00016,2,don,dot,0,7,0,0,1,2,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.00016,3,gon,go,0,46,0,0,0,3,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.00018,2,gon,go,0,46,0,0,0,3,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.00018,3,god,go,0,45,0,0,0,3,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.0002,2,gon,go,0,46,0,0,0,3,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,21,dug,0.0002,3,gug,bug,0,2,1,1,1,1,1.8443125,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0021.wav,gug,bug,2,1.0
F01,dev,24,knee,8e-05,2,le,he,0,79,0,0,0,3,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,8e-05,3,le,he,0,79,0,0,0,3,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.0001,2,leth,beta,0,157,0,0,0,4,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.0001,3,le,he,0,79,0,0,0,3,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.00012,2,ne,he,0,16,0,0,0,2,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.00012,3,le,he,0,79,0,0,0,3,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.00014,2,death,beat,0,218,0,0,0,5,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.00014,3,lis,lip,0,179,0,0,0,4,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.00016,2,death,beat,0,218,0,0,0,5,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.00016,3,let,lee,0,79,0,0,0,3,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.00018,2,lith,bit,0,167,0,0,0,4,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.00018,3,le,he,0,79,0,0,0,3,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.0002,2,le,he,0,79,0,0,0,3,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,24,knee,0.0002,3,les,lee,0,60,0,0,0,3,1.6815625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0024.wav,me,he,67,3.0
F01,dev,25,feet,8e-05,2,vi,a,0,140,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,ti,tie,152,4.0
F01,dev,25,feet,8e-05,3,wi,wit,0,149,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,ti,tie,152,4.0
F01,dev,25,feet,0.0001,2,lo be,cope,0,165,0,0,0,5,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,ti,tie,152,4.0
