speaker,split,utt_id,target_word,epsilon,steps,raw_prediction,mapped_prediction,mapped_correct,target_rank,top3_hit,top5_hit,top10_hit,target_distance,duration_sec,wav_head_path,baseline_raw_prediction,baseline_mapped_prediction,baseline_target_rank,baseline_target_distance
F01,dev,19,storm,0.00012,3,go on,floor,0,24,0,0,0,5,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,air,23,4.0
F01,dev,19,storm,0.00014,2,go,no,0,22,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,air,23,4.0
F01,dev,19,storm,0.00014,3,sgon,knot,0,8,0,0,1,3,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,air,23,4.0
F01,dev,19,storm,0.00016,2,go,no,0,22,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,air,23,4.0
F01,dev,19,storm,0.00016,3,go,no,0,22,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,air,23,4.0
F01,dev,19,storm,0.00018,2,go,no,0,22,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,air,23,4.0
F01,dev,19,storm,0.00018,3,gon,no,0,22,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,air,23,4.0
F01,dev,19,storm,0.0002,2,go,no,0,22,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,air,23,4.0
F01,dev,19,storm,0.0002,3,go o,no,0,20,0,0,0,4,1.8819375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0019.wav,gum,air,23,4.0
F01,dev,25,feet,8e-05,2,,no,0,12,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,8e-05,3,gbn,air,0,12,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.0001,2,gan,bat,0,15,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.0001,3,,no,0,12,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.00012,2,vain,air,0,15,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.00012,3,geam,beat,0,5,0,1,1,3,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.00014,2,vain,air,0,15,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.00014,3,,no,0,12,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.00016,2,at,bat,0,9,0,0,1,3,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.00016,3,g,no,0,13,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.00018,2,grigg,right,0,16,0,0,0,5,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.00018,3,ge,no,0,9,0,0,1,3,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.0002,2,grigg,right,0,16,0,0,0,5,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,25,feet,0.0002,3,,no,0,12,0,0,0,4,2.3325,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0025.wav,b,bat,12,4.0
F01,dev,29,beat,8e-05,2,un bet,bat,0,2,1,1,1,4,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,8e-05,3,and be,side,0,10,0,0,1,6,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.0001,2,unbit,bit,0,6,0,0,1,4,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.0001,3,me,no,0,5,0,1,1,3,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.00012,2,unbit,bit,0,6,0,0,1,4,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.00012,3,anbe,air,0,8,0,0,1,4,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.00014,2,unbet,bat,0,2,1,1,1,3,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.00014,3,me,no,0,5,0,1,1,3,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.00016,2,unbet,bat,0,2,1,1,1,3,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.00016,3,me,no,0,5,0,1,1,3,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.00018,2,unbet,bat,0,2,1,1,1,3,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.00018,3,an ba,air,0,7,0,0,1,5,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.0002,2,ba,bat,0,2,1,1,1,2,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,29,beat,0.0002,3,bit,bit,0,4,0,1,1,2,1.5730625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0029.wav,be,bat,2,2.0
F01,dev,34,feet,8e-05,2,fe,fat,0,3,1,1,1,2,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,8e-05,3,fee,feed,0,2,1,1,1,1,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.0001,2,fair,air,0,8,0,0,1,3,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.0001,3,fee,feed,0,2,1,1,1,1,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.00012,2,fair,air,0,8,0,0,1,3,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.00012,3,fee,feed,0,2,1,1,1,1,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.00014,2,fair,air,0,8,0,0,1,3,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.00014,3,fair,air,0,8,0,0,1,3,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.00016,2,fair,air,0,8,0,0,1,3,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.00016,3,fe,fat,0,3,1,1,1,2,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.00018,2,fair,air,0,8,0,0,1,3,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.00018,3,fa,fat,0,10,0,0,1,3,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.0002,2,fair,air,0,8,0,0,1,3,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,34,feet,0.0002,3,fair,air,0,8,0,0,1,3,0.8679375,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0034.wav,be,bat,9,3.0
F01,dev,46,chair,8e-05,2,ku,no,0,22,0,0,0,5,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,8e-05,3,ki,air,0,17,0,0,0,4,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.0001,2,kil,air,0,17,0,0,0,4,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.0001,3,kire,air,0,15,0,0,0,4,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.00012,2,kil,air,0,17,0,0,0,4,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.00012,3,kill,air,0,25,0,0,0,5,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.00014,2,kil,air,0,17,0,0,0,4,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.00014,3,ki,air,0,17,0,0,0,4,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.00016,2,kire,air,0,15,0,0,0,4,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.00016,3,kil,air,0,17,0,0,0,4,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.00018,2,kare,dark,0,16,0,0,0,4,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.00018,3,care,dark,0,6,0,0,1,3,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.0002,2,care,dark,0,6,0,0,1,3,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,46,chair,0.0002,3,care,dark,0,6,0,0,1,3,1.3841875,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0046.wav,ki,air,17,4.0
F01,dev,52,spark,8e-05,2,mak,bat,0,11,0,0,0,3,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,8e-05,3,munk,dark,0,20,0,0,0,4,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.0001,2,mok,no,0,21,0,0,0,4,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.0001,3,mok,no,0,21,0,0,0,4,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.00012,2,mok,no,0,21,0,0,0,4,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.00012,3,mok,no,0,21,0,0,0,4,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.00014,2,moke,no,0,28,0,0,0,5,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.00014,3,mok,no,0,21,0,0,0,4,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.00016,2,moke,no,0,28,0,0,0,5,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.00016,3,mok,no,0,21,0,0,0,4,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.00018,2,moke,no,0,28,0,0,0,5,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.00018,3,mok,no,0,21,0,0,0,4,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.0002,2,mok,no,0,21,0,0,0,4,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,52,spark,0.0002,3,mo,no,0,27,0,0,0,5,1.4675625,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0052.wav,mike,side,28,5.0
F01,dev,53,swarm,8e-05,2,slon,slip,0,24,0,0,0,4,1.30075,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0053.wav,form,storm,11,3.0
F01,dev,53,swarm,8e-05,3,son,no,0,25,0,0,0,4,1.30075,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0053.wav,form,storm,11,3.0
F01,dev,53,swarm,0.0001,2,sloon,floor,0,13,0,0,0,4,1.30075,D:\audio_adv_experiment\datasets\TORGO.F\F01\Session1\wav_headMic\0053.wav,form,storm,11,3.0
